mese,categoria,bucket_ritardo_arrivo,minuti_anticipo,count,minuti_ritardo
2024-10,ICN,"(-15,-10]",144.0,13,0.0
2024-10,ICN,"(-30,-15]",851.0,41,0.0
2024-10,ICN,"(-5,-1]",281.0,102,0.0
2024-10,ICN,"(-60,-30]",32.0,1,0.0
2024-10,ICN,"(0,1]",0.0,17,17.0
2024-10,ICN,"(1,5]",0.0,47,151.0
2024-10,ICN,"(10,15]",0.0,20,256.0
2024-10,ICN,"(15,30]",0.0,17,393.0
2024-10,ICN,"(30,60]",0.0,20,847.0
2024-10,ICN,"(5,10]",0.0,25,189.0
2024-10,ICN,"(60,120]",0.0,15,1149.0
2024-10,ICN,> 120,0.0,3,536.0
2024-10,IR,"(1,5]",0.0,1,5.0
2024-10,MET,"(-1,0]",0.0,785,0.0
2024-10,MET,"(-10,-5]",909.0,147,0.0
2024-10,MET,"(-15,-10]",192.0,17,0.0
2024-10,MET,"(-30,-15]",22.0,1,0.0
2024-10,MET,"(-5,-1]",5226.0,2909,0.0
2024-10,MET,"(0,1]",0.0,1063,1063.0
2024-10,MET,"(1,5]",0.0,1310,3811.0
2024-10,MET,"(10,15]",0.0,75,957.0
2024-10,MET,"(15,30]",0.0,75,1658.0
2024-10,MET,"(30,60]",0.0,23,872.0
2024-10,MET,"(5,10]",0.0,248,1841.0
2024-10,MET,"(60,120]",0.0,4,268.0
2024-10,MET,> 120,0.0,2,332.0
2024-10,MET,missing,0.0,129,0.0
2024-10,NCL,"(-15,-10]",13.0,1,0.0
2024-10,NCL,"(-30,-15]",49.0,2,0.0
2024-10,NCL,"(-60,-30]",43.0,1,0.0
2024-10,NCL,"(0,1]",0.0,2,2.0
2024-10,NCL,"(10,15]",0.0,1,11.0
2024-10,NCL,"(30,60]",0.0,1,34.0
2024-10,NCL,<= -60,61.0,1,0.0
2024-10,REG,"(-1,0]",0.0,20020,0.0
2024-10,REG,"(-10,-5]",52323.0,8803,0.0
2024-10,REG,"(-15,-10]",6261.0,555,0.0
2024-10,REG,"(-30,-15]",1852.0,109,0.0
2024-10,REG,"(-5,-1]",140158.0,69486,0.0
2024-10,REG,"(-60,-30]",157.0,4,0.0
2024-10,REG,"(0,1]",0.0,26874,26874.0
2024-10,REG,"(1,5]",0.0,64810,206869.0
2024-10,REG,"(10,15]",0.0,6415,80993.0
2024-10,REG,"(15,30]",0.0,6150,130799.0
2024-10,REG,"(30,60]",0.0,2343,95772.0
2024-10,REG,"(5,10]",0.0,21604,160844.0
2024-10,REG,"(60,120]",0.0,549,43553.0
2024-10,REG,<= -60,65.0,1,0.0
2024-10,REG,> 120,0.0,150,26544.0
2024-10,REG,missing,0.0,2820,0.0
2024-10,,"(-1,0]",0.0,554,0.0
2024-10,,"(-10,-5]",4880.0,792,0.0
2024-10,,"(-15,-10]",556.0,52,0.0
2024-10,,"(-30,-15]",158.0,8,0.0
2024-10,,"(-5,-1]",5042.0,2186,0.0
2024-10,,"(0,1]",0.0,840,840.0
2024-10,,"(1,5]",0.0,3288,11174.0
2024-10,,"(10,15]",0.0,1388,17774.0
2024-10,,"(15,30]",0.0,1988,43290.0
2024-10,,"(30,60]",0.0,1182,49498.0
2024-10,,"(5,10]",0.0,2540,19754.0
2024-10,,"(60,120]",0.0,466,37558.0
2024-10,,> 120,0.0,132,22210.0
2024-10,,missing,0.0,36,0.0
2024-11,DIR,"(5,10]",0.0,1,6.0
2024-11,EC,"(-1,0]",0.0,20,0.0
2024-11,EC,"(-10,-5]",651.0,105,0.0
2024-11,EC,"(-15,-10]",75.0,7,0.0
2024-11,EC,"(-5,-1]",414.0,174,0.0
2024-11,EC,"(0,1]",0.0,42,42.0
2024-11,EC,"(1,5]",0.0,130,424.0
2024-11,EC,"(10,15]",0.0,96,1234.0
2024-11,EC,"(15,30]",0.0,113,2426.0
2024-11,EC,"(30,60]",0.0,71,3025.0
2024-11,EC,"(5,10]",0.0,112,866.0
2024-11,EC,"(60,120]",0.0,16,1342.0
2024-11,EC,> 120,0.0,6,949.0
2024-11,EC,missing,0.0,8,0.0
2024-11,EN,"(-1,0]",0.0,3,0.0
2024-11,EN,"(-10,-5]",75.0,12,0.0
2024-11,EN,"(-15,-10]",68.0,5,0.0
2024-11,EN,"(-30,-15]",38.0,2,0.0
2024-11,EN,"(-5,-1]",29.0,11,0.0
2024-11,EN,"(-60,-30]",94.0,2,0.0
2024-11,EN,"(0,1]",0.0,3,3.0
2024-11,EN,"(1,5]",0.0,10,40.0
2024-11,EN,"(10,15]",0.0,6,80.0
2024-11,EN,"(15,30]",0.0,16,369.0
2024-11,EN,"(30,60]",0.0,5,183.0
2024-11,EN,"(5,10]",0.0,13,101.0
2024-11,EN,"(60,120]",0.0,9,728.0
2024-11,EN,<= -60,74.0,1,0.0
2024-11,EN,> 120,0.0,2,466.0
2024-11,EXP,"(-10,-5]",13.0,2,0.0
2024-11,EXP,"(-30,-15]",15.0,1,0.0
2024-11,EXP,"(-5,-1]",7.0,3,0.0
2024-11,EXP,"(1,5]",0.0,11,33.0
2024-11,EXP,"(10,15]",0.0,1,15.0
2024-11,EXP,"(30,60]",0.0,1,49.0
2024-11,EXP,"(5,10]",0.0,6,48.0
2024-11,EXP,> 120,0.0,1,200.0
2024-11,IC,"(-1,0]",0.0,128,0.0
2024-11,IC,"(-10,-5]",1687.0,258,0.0
2024-11,IC,"(-15,-10]",1193.0,105,0.0
2024-11,IC,"(-30,-15]",704.0,35,0.0
2024-11,IC,"(-5,-1]",1339.0,564,0.0
2024-11,IC,"(-60,-30]",355.0,10,0.0
2024-11,IC,"(0,1]",0.0,142,142.0
2024-11,IC,"(1,5]",0.0,520,1700.0
2024-11,IC,"(10,15]",0.0,226,2892.0
2024-11,IC,"(15,30]",0.0,264,5667.0
2024-11,IC,"(30,60]",0.0,181,7771.0
2024-11,IC,"(5,10]",0.0,371,2900.0
2024-11,IC,"(60,120]",0.0,71,5651.0
2024-11,IC,> 120,0.0,27,4407.0
2024-11,IC,missing,0.0,16,0.0
2024-11,ICN,"(-1,0]",0.0,14,0.0
2024-11,ICN,"(-10,-5]",405.0,62,0.0
2024-11,ICN,"(-15,-10]",260.0,22,0.0
2024-11,ICN,"(-30,-15]",768.0,35,0.0
2024-11,ICN,"(-5,-1]",241.0,88,0.0
2024-11,ICN,"(-60,-30]",200.0,5,0.0
2024-11,ICN,"(0,1]",0.0,18,18.0
2024-11,ICN,"(1,5]",0.0,49,164.0
2024-11,ICN,"(10,15]",0.0,15,193.0
2024-11,ICN,"(15,30]",0.0,15,344.0
2024-11,ICN,"(30,60]",0.0,14,566.0
2024-11,ICN,"(5,10]",0.0,32,244.0
2024-11,ICN,"(60,120]",0.0,15,1194.0
2024-11,ICN,<= -60,61.0,1,0.0
2024-11,ICN,> 120,0.0,1,154.0
2024-11,IR,"(-5,-1]",4.0,1,0.0
2024-11,IR,"(1,5]",0.0,1,5.0
2024-11,IR,"(10,15]",0.0,1,15.0
2024-11,IR,"(15,30]",0.0,1,27.0
2024-11,IR,"(30,60]",0.0,3,148.0
2024-11,IR,"(5,10]",0.0,5,43.0
2024-11,IR,"(60,120]",0.0,1,118.0
2024-11,IR,> 120,0.0,1,138.0
2024-11,MET,"(-1,0]",0.0,734,0.0
2024-11,MET,"(-10,-5]",702.0,121,0.0
2024-11,MET,"(-15,-10]",148.0,13,0.0
2024-11,MET,"(-5,-1]",4941.0,2682,0.0
2024-11,MET,"(0,1]",0.0,1059,1059.0
2024-11,MET,"(1,5]",0.0,1223,3520.0
2024-11,MET,"(10,15]",0.0,81,1026.0
2024-11,MET,"(15,30]",0.0,77,1697.0
2024-11,MET,"(30,60]",0.0,16,667.0
2024-11,MET,"(5,10]",0.0,265,1944.0
2024-11,MET,"(60,120]",0.0,1,106.0
2024-11,MET,missing,0.0,194,0.0
2024-11,NCL,"(-10,-5]",5.0,1,0.0
2024-11,NCL,"(-15,-10]",12.0,1,0.0
2024-11,NCL,"(-5,-1]",4.0,1,0.0
2024-11,NCL,"(-60,-30]",51.0,1,0.0
2024-11,NCL,"(10,15]",0.0,1,13.0
2024-11,NCL,"(60,120]",0.0,2,155.0
2024-11,NCL,<= -60,64.0,1,0.0
2024-11,NCL,missing,0.0,2,0.0
2024-11,REG,"(-1,0]",0.0,18995,0.0
2024-11,REG,"(-10,-5]",60667.0,10109,0.0
2024-11,REG,"(-15,-10]",7081.0,632,0.0
2024-11,REG,"(-30,-15]",2111.0,123,0.0
2024-11,REG,"(-5,-1]",137149.0,67583,0.0
2024-11,REG,"(-60,-30]",42.0,1,0.0
2024-11,REG,"(0,1]",0.0,24953,24953.0
2024-11,REG,"(1,5]",0.0,58031,184355.0
2024-11,REG,"(10,15]",0.0,5595,70628.0
2024-11,REG,"(15,30]",0.0,5576,119058.0
2024-11,REG,"(30,60]",0.0,2281,93804.0
