mese,categoria,cod_stazione,ruolo,bucket_ritardo_arrivo,count,minuti_ritardo,minuti_anticipo
2026-02,REG,S01528,arrivo,"(15,30]",3,62,0
2026-02,REG,S01528,arrivo,"(30,60]",1,33,0
2026-02,REG,S01528,arrivo,"(5,10]",1,7,0
2026-02,REG,S01528,partenza,"(-1,0]",2,0,0
2026-02,REG,S01528,partenza,"(-5,-1]",18,0,31
2026-02,REG,S01528,partenza,"(0,1]",6,6,0
2026-02,REG,S01528,partenza,"(1,5]",5,11,0
2026-02,REG,S01528,partenza,"(10,15]",1,11,0
2026-02,REG,S01528,partenza,"(15,30]",1,30,0
2026-02,REG,S01528,partenza,"(5,10]",2,16,0
2026-02,REG,S01529,arrivo,"(-1,0]",6,0,0
2026-02,REG,S01529,arrivo,"(-10,-5]",2,0,12
2026-02,REG,S01529,arrivo,"(-5,-1]",29,0,68
2026-02,REG,S01529,arrivo,"(0,1]",5,5,0
2026-02,REG,S01529,arrivo,"(1,5]",8,22,0
2026-02,REG,S01529,arrivo,"(10,15]",3,37,0
2026-02,REG,S01529,arrivo,"(5,10]",2,12,0
2026-02,REG,S01529,partenza,"(-1,0]",8,0,0
2026-02,REG,S01529,partenza,"(-10,-5]",7,0,37
2026-02,REG,S01529,partenza,"(-5,-1]",19,0,36
2026-02,REG,S01529,partenza,"(0,1]",11,11,0
2026-02,REG,S01529,partenza,"(1,5]",6,18,0
2026-02,REG,S01529,partenza,"(10,15]",3,38,0
2026-02,REG,S01529,partenza,"(15,30]",1,16,0
2026-02,REG,S01529,partenza,"(5,10]",2,13,0
2026-02,REG,S01630,arrivo,"(1,5]",1,5,0
2026-02,REG,S01640,arrivo,"(1,5]",1,5,0
2026-02,REG,S01640,arrivo,"(5,10]",1,6,0
2026-02,REG,S01640,partenza,"(-5,-1]",2,0,2
2026-02,REG,S01640,partenza,"(5,10]",1,7,0
2026-02,REG,S01642,arrivo,"(-1,0]",6,0,0
2026-02,REG,S01642,arrivo,"(-5,-1]",41,0,94
2026-02,REG,S01642,arrivo,"(0,1]",6,6,0
2026-02,REG,S01642,arrivo,"(1,5]",7,20,0
2026-02,REG,S01642,arrivo,"(10,15]",2,25,0
2026-02,REG,S01642,arrivo,"(30,60]",1,32,0
2026-02,REG,S01642,arrivo,"(5,10]",2,12,0
2026-02,REG,S01642,partenza,"(-1,0]",12,0,0
2026-02,REG,S01642,partenza,"(-5,-1]",23,0,28
2026-02,REG,S01642,partenza,"(0,1]",8,8,0
2026-02,REG,S01642,partenza,"(1,5]",19,54,0
2026-02,REG,S01642,partenza,"(10,15]",1,14,0
2026-02,REG,S01642,partenza,"(15,30]",1,19,0
2026-02,REG,S01642,partenza,"(5,10]",5,35,0
2026-02,REG,S01645,arrivo,"(-1,0]",15,0,0
2026-02,REG,S01645,arrivo,"(-10,-5]",7,0,40
2026-02,REG,S01645,arrivo,"(-5,-1]",62,0,105
2026-02,REG,S01645,arrivo,"(0,1]",31,31,0
2026-02,REG,S01645,arrivo,"(1,5]",57,177,0
2026-02,REG,S01645,arrivo,"(10,15]",1,14,0
2026-02,REG,S01645,arrivo,"(15,30]",3,77,0
2026-02,REG,S01645,arrivo,"(30,60]",2,68,0
2026-02,REG,S01645,arrivo,"(5,10]",11,83,0
2026-02,REG,S01645,partenza,"(-1,0]",8,0,0
2026-02,REG,S01645,partenza,"(-10,-5]",6,0,39
2026-02,REG,S01645,partenza,"(-15,-10]",1,0,12
2026-02,REG,S01645,partenza,"(-5,-1]",85,0,135
2026-02,REG,S01645,partenza,"(0,1]",24,24,0
2026-02,REG,S01645,partenza,"(1,5]",42,132,0
2026-02,REG,S01645,partenza,"(10,15]",6,74,0
2026-02,REG,S01645,partenza,"(15,30]",4,81,0
2026-02,REG,S01645,partenza,"(30,60]",2,71,0
2026-02,REG,S01645,partenza,"(5,10]",8,55,0
2026-02,REG,S01700,arrivo,"(-1,0]",15,0,0
2026-02,REG,S01700,arrivo,"(-10,-5]",2,0,11
2026-02,REG,S01700,arrivo,"(-5,-1]",78,0,132
2026-02,REG,S01700,arrivo,"(0,1]",23,23,0
2026-02,REG,S01700,arrivo,"(1,5]",46,143,0
2026-02,REG,S01700,arrivo,"(10,15]",4,46,0
2026-02,REG,S01700,arrivo,"(15,30]",1,26,0
2026-02,REG,S01700,arrivo,"(30,60]",3,121,0
2026-02,REG,S01700,arrivo,"(5,10]",18,133,0
2026-02,REG,S01700,partenza,"(-1,0]",16,0,0
2026-02,REG,S01700,partenza,"(-10,-5]",9,0,52
2026-02,REG,S01700,partenza,"(-5,-1]",69,0,149
2026-02,REG,S01700,partenza,"(0,1]",26,26,0
2026-02,REG,S01700,partenza,"(1,5]",47,155,0
2026-02,REG,S01700,partenza,"(10,15]",2,28,0
2026-02,REG,S01700,partenza,"(15,30]",6,124,0
2026-02,REG,S01700,partenza,"(30,60]",2,72,0
2026-02,REG,S01700,partenza,"(5,10]",16,110,0
2026-02,REG,S01701,arrivo,"(1,5]",1,2,0
2026-02,REG,S01701,arrivo,"(5,10]",1,10,0
2026-02,REG,S01701,partenza,"(1,5]",1,2,0
2026-02,REG,S01701,partenza,"(10,15]",1,11,0
2026-02,REG,S01703,arrivo,"(-1,0]",8,0,0
2026-02,REG,S01703,arrivo,"(-5,-1]",20,0,25
2026-02,REG,S01703,arrivo,"(0,1]",2,2,0
2026-02,REG,S01703,arrivo,"(1,5]",1,5,0
2026-02,REG,S01703,arrivo,"(10,15]",1,12,0
2026-02,REG,S01703,arrivo,"(15,30]",1,27,0
2026-02,REG,S01703,arrivo,"(5,10]",2,16,0
2026-02,REG,S01703,partenza,"(-1,0]",6,0,0
2026-02,REG,S01703,partenza,"(-5,-1]",12,0,16
2026-02,REG,S01703,partenza,"(0,1]",8,8,0
2026-02,REG,S01703,partenza,"(1,5]",6,18,0
2026-02,REG,S01703,partenza,"(10,15]",1,15,0
2026-02,REG,S01703,partenza,"(5,10]",2,13,0
2026-02,REG,S01708,arrivo,"(-1,0]",6,0,0
2026-02,REG,S01708,arrivo,"(-10,-5]",12,0,62
2026-02,REG,S01708,arrivo,"(-5,-1]",41,0,103
2026-02,REG,S01708,arrivo,"(0,1]",5,5,0
2026-02,REG,S01708,arrivo,"(1,5]",7,27,0
2026-02,REG,S01708,arrivo,"(10,15]",1,12,0
2026-02,REG,S01708,arrivo,"(15,30]",1,30,0
2026-02,REG,S01708,arrivo,"(5,10]",2,12,0
2026-02,REG,S01708,partenza,"(-1,0]",7,0,0
2026-02,REG,S01708,partenza,"(-5,-1]",33,0,67
2026-02,REG,S01708,partenza,"(0,1]",9,9,0
2026-02,REG,S01708,partenza,"(1,5]",11,31,0
2026-02,REG,S01708,partenza,"(10,15]",2,27,0
2026-02,REG,S01708,partenza,"(15,30]",1,23,0
2026-02,REG,S01708,partenza,"(30,60]",1,40,0
2026-02,REG,S01708,partenza,"(5,10]",10,79,0
2026-02,REG,S01717,arrivo,"(-1,0]",6,0,0
2026-02,REG,S01717,arrivo,"(-5,-1]",16,0,24
2026-02,REG,S01717,arrivo,"(0,1]",10,10,0
2026-02,REG,S01717,arrivo,"(1,5]",32,109,0
2026-02,REG,S01717,arrivo,"(10,15]",4,55,0
2026-02,REG,S01717,arrivo,"(15,30]",1,16,0
2026-02,REG,S01717,arrivo,"(30,60]",1,33,0
2026-02,REG,S01717,arrivo,"(5,10]",9,64,0
2026-02,REG,S01717,partenza,"(-1,0]",15,0,0
2026-02,REG,S01717,partenza,"(-10,-5]",1,0,7
2026-02,REG,S01717,partenza,"(-5,-1]",22,0,33
2026-02,REG,S01717,partenza,"(0,1]",12,12,0
2026-02,REG,S01717,partenza,"(1,5]",30,94,0
2026-02,REG,S01717,partenza,"(10,15]",1,12,0
2026-02,REG,S01717,partenza,"(15,30]",1,22,0
2026-02,REG,S01717,partenza,"(5,10]",4,25,0
2026-02,REG,S01747,arrivo,"(-1,0]",9,0,0
2026-02,REG,S01747,arrivo,"(-5,-1]",3,0,3
2026-02,REG,S01747,arrivo,"(0,1]",1,1,0
2026-02,REG,S01747,arrivo,"(1,5]",2,5,0
2026-02,REG,S01747,partenza,"(-1,0]",8,0,0
2026-02,REG,S01747,partenza,"(-5,-1]",2,0,2
2026-02,REG,S01747,partenza,"(0,1]",2,2,0
2026-02,REG,S01747,partenza,"(1,5]",3,9,0
2026-02,REG,S01747,partenza,"(5,10]",1,6,0
2026-02,REG,S01765,arrivo,"(-1,0]",7,0,0
2026-02,REG,S01765,arrivo,"(-5,-1]",1,0,2
2026-02,REG,S01765,arrivo,"(0,1]",1,1,0
2026-02,REG,S01765,arrivo,"(1,5]",9,27,0
2026-02,REG,S01765,arrivo,"(5,10]",2,16,0
2026-02,REG,S01765,partenza,"(-1,0]",5,0,0
2026-02,REG,S01765,partenza,"(-5,-1]",3,0,3
2026-02,REG,S01765,partenza,"(0,1]",4,4,0
2026-02,REG,S01765,partenza,"(1,5]",7,17,0
2026-02,REG,S01765,partenza,"(5,10]",2,16,0
2026-02,REG,S01805,arrivo,"(1,5]",1,2,0
2026-02,REG,S01805,partenza,"(-5,-1]",1,0,2
2026-02,REG,S01807,arrivo,"(-1,0]",3,0,0
2026-02,REG,S01807,arrivo,"(-10,-5]",3,0,19
2026-02,REG,S01807,arrivo,"(-5,-1]",2,0,6
2026-02,REG,S01807,arrivo,"(0,1]",1,1,0
2026-02,REG,S01807,arrivo,"(1,5]",6,22,0
2026-02,REG,S01807,arrivo,"(10,15]",1,11,0
2026-02,REG,S01807,partenza,"(-1,0]",1,0,0
2026-02,REG,S01807,partenza,"(-10,-5]",1,0,5
2026-02,REG,S01807,partenza,"(-5,-1]",4,0,11
2026-02,REG,S01807,partenza,"(0,1]",1,1,0
2026-02,REG,S01807,partenza,"(1,5]",2,5,0
2026-02,REG,S01807,partenza,"(5,10]",1,6,0
2026-02,REG,S01810,arrivo,"(-1,0]",3,0,0
2026-02,REG,S01810,arrivo,"(-5,-1]",1,0,1
2026-02,REG,S01810,arrivo,"(0,1]",1,1,0
2026-02,REG,S01810,arrivo,"(1,5]",1,2,0
2026-02,REG,S01810,arrivo,"(30,60]",1,40,0
2026-02,REG,S01810,arrivo,"(5,10]",2,15,0
2026-02,REG,S01810,partenza,"(-1,0]",1,0,0
2026-02,REG,S01810,partenza,"(-5,-1]",2,0,2
2026-02,REG,S01810,partenza,"(0,1]",2,2,0
2026-02,REG,S01810,partenza,"(1,5]",1,5,0
2026-02,REG,S01810,partenza,"(10,15]",1,14,0
2026-02,REG,S01810,partenza,"(5,10]",2,15,0
2026-02,REG,S01820,arrivo,"(-1,0]",7,0,0
2026-02,REG,S01820,arrivo,"(-5,-1]",21,0,42
2026-02,REG,S01820,arrivo,"(0,1]",7,7,0
2026-02,REG,S01820,arrivo,"(1,5]",18,49,0
2026-02,REG,S01820,arrivo,"(15,30]",2,46,0
2026-02,REG,S01820,arrivo,"(30,60]",1,34,0
2026-02,REG,S01820,arrivo,"(5,10]",4,33,0
2026-02,REG,S01820,arrivo,"(60,120]",1,62,0
2026-02,REG,S01820,partenza,"(-1,0]",15,0,0
2026-02,REG,S01820,partenza,"(-5,-1]",28,0,44
2026-02,REG,S01820,partenza,"(0,1]",12,12,0
2026-02,REG,S01820,partenza,"(1,5]",6,20,0
2026-02,REG,S01820,partenza,"(10,15]",1,11,0
2026-02,REG,S01820,partenza,"(15,30]",2,35,0
2026-02,REG,S01820,partenza,"(5,10]",2,14,0
2026-02,REG,S01824,arrivo,"(15,30]",1,19,0
2026-02,REG,S01824,partenza,"(-5,-1]",1,0,4
2026-02,REG,S01825,arrivo,"(-1,0]",8,0,0
2026-02,REG,S01825,arrivo,"(-5,-1]",22,0,26
2026-02,REG,S01825,arrivo,"(0,1]",7,7,0
2026-02,REG,S01825,arrivo,"(1,5]",4,13,0
2026-02,REG,S01825,arrivo,"(5,10]",1,7,0
2026-02,REG,S01825,partenza,"(-1,0]",8,0,0
2026-02,REG,S01825,partenza,"(-5,-1]",18,0,48
2026-02,REG,S01825,partenza,"(0,1]",6,6,0
2026-02,REG,S01825,partenza,"(1,5]",4,13,0
2026-02,REG,S01825,partenza,"(5,10]",2,13,0
2026-02,REG,S01827,arrivo,"(1,5]",1,3,0
2026-02,REG,S01827,arrivo,"(5,10]",1,6,0
2026-02,REG,S01827,partenza,"(-5,-1]",1,0,4
2026-02,REG,S01827,partenza,"(1,5]",1,2,0
2026-02,REG,S01828,arrivo,"(-1,0]",2,0,0
2026-02,REG,S01828,arrivo,"(-5,-1]",7,0,15
2026-02,REG,S01828,arrivo,"(0,1]",1,1,0
2026-02,REG,S01828,arrivo,"(1,5]",3,13,0
2026-02,REG,S01828,arrivo,"(10,15]",2,30,0
2026-02,REG,S01828,partenza,"(-10,-5]",1,0,5
2026-02,REG,S01828,partenza,"(-5,-1]",8,0,20
2026-02,REG,S01828,partenza,"(1,5]",2,7,0
2026-02,REG,S01828,partenza,"(10,15]",1,14,0
2026-02,REG,S01828,partenza,"(30,60]",1,59,0
2026-02,REG,S01860,arrivo,"(-1,0]",8,0,0
2026-02,REG,S01860,arrivo,"(-5,-1]",22,0,43
2026-02,REG,S01860,arrivo,"(0,1]",7,7,0
2026-02,REG,S01860,arrivo,"(1,5]",20,57,0
2026-02,REG,S01860,arrivo,"(10,15]",1,11,0
2026-02,REG,S01860,arrivo,"(15,30]",5,121,0
2026-02,REG,S01860,arrivo,"(30,60]",1,38,0
2026-02,REG,S01860,arrivo,"(5,10]",7,49,0
2026-02,REG,S01860,partenza,"(-1,0]",8,0,0
2026-02,REG,S01860,partenza,"(-10,-5]",3,0,15
2026-02,REG,S01860,partenza,"(-5,-1]",37,0,76
2026-02,REG,S01860,partenza,"(0,1]",6,6,0
2026-02,REG,S01860,partenza,"(1,5]",10,30,0
2026-02,REG,S01860,partenza,"(10,15]",4,53,0
2026-02,REG,S01860,partenza,"(5,10]",5,31,0
2026-02,REG,S01864,arrivo,"(1,5]",1,4,0
2026-02,REG,S01865,partenza,"(1,5]",1,3,0
2026-02,REG,S01915,arrivo,"(-1,0]",4,0,0
2026-02,REG,S01915,arrivo,"(-10,-5]",2,0,12
2026-02,REG,S01915,arrivo,"(-5,-1]",16,0,38
2026-02,REG,S01915,arrivo,"(0,1]",6,6,0
2026-02,REG,S01915,arrivo,"(1,5]",7,14,0
2026-02,REG,S01915,arrivo,"(15,30]",1,22,0
2026-02,REG,S01915,arrivo,"(30,60]",1,59,0
2026-02,REG,S01915,arrivo,"(5,10]",2,17,0
2026-02,REG,S01915,partenza,"(-1,0]",5,0,0
2026-02,REG,S01915,partenza,"(-5,-1]",10,0,14
2026-02,REG,S01915,partenza,"(0,1]",4,4,0
2026-02,REG,S01915,partenza,"(1,5]",15,49,0
2026-02,REG,S01915,partenza,"(10,15]",1,15,0
2026-02,REG,S01915,partenza,"(5,10]",2,16,0
2026-02,REG,S01915,partenza,"(60,120]",1,62,0
2026-02,REG,S01919,arrivo,"(-1,0]",1,0,0
2026-02,REG,S01919,arrivo,"(-5,-1]",1,0,1
2026-02,REG,S01919,arrivo,"(0,1]",1,1,0
2026-02,REG,S01919,arrivo,"(1,5]",5,14,0
2026-02,REG,S01919,arrivo,"(15,30]",1,28,0
2026-02,REG,S01919,arrivo,"(30,60]",2,72,0
2026-02,REG,S01919,arrivo,"(5,10]",4,27,0
2026-02,REG,S01919,partenza,"(-1,0]",1,0,0
2026-02,REG,S01919,partenza,"(-5,-1]",3,0,5
2026-02,REG,S01919,partenza,"(0,1]",3,3,0
2026-02,REG,S01919,partenza,"(1,5]",4,16,0
2026-02,REG,S01919,partenza,"(10,15]",1,13,0
2026-02,REG,S01919,partenza,"(30,60]",2,84,0
2026-02,REG,S01919,partenza,"(5,10]",1,8,0
2026-02,REG,S01925,partenza,"(-1,0]",1,0,0
2026-02,REG,S01925,partenza,"(1,5]",1,2,0
2026-02,REG,S01933,arrivo,"(-1,0]",29,0,0
2026-02,REG,S01933,arrivo,"(-5,-1]",3,0,5
2026-02,REG,S01933,arrivo,"(0,1]",24,24,0
2026-02,REG,S01933,arrivo,"(1,5]",27,83,0
2026-02,REG,S01933,arrivo,"(5,10]",6,43,0
2026-02,REG,S01933,partenza,"(-1,0]",15,0,0
2026-02,REG,S01933,partenza,"(-5,-1]",20,0,25
2026-02,REG,S01933,partenza,"(0,1]",21,21,0
2026-02,REG,S01933,partenza,"(1,5]",24,67,0
2026-02,REG,S01933,partenza,"(10,15]",1,12,0
2026-02,REG,S01933,partenza,"(15,30]",2,34,0
2026-02,REG,S01933,partenza,"(5,10]",3,24,0
2026-02,REG,S01945,arrivo,"(-5,-1]",5,0,6
2026-02,REG,S01945,arrivo,"(0,1]",2,2,0
2026-02,REG,S01945,arrivo,"(1,5]",3,8,0
2026-02,REG,S01945,arrivo,"(5,10]",1,6,0
2026-02,REG,S01945,partenza,"(-5,-1]",2,0,6
2026-02,REG,S01945,partenza,"(0,1]",1,1,0
2026-02,REG,S01945,partenza,"(1,5]",3,6,0
2026-02,REG,S01945,partenza,"(15,30]",1,18,0
2026-02,REG,S01945,partenza,"(5,10]",1,7,0
2026-02,REG,S01963,arrivo,"(-1,0]",1,0,0
2026-02,REG,S01963,arrivo,"(-5,-1]",1,0,1
2026-02,REG,S01963,arrivo,"(0,1]",1,1,0
2026-02,REG,S01963,arrivo,"(1,5]",1,2,0
2026-02,REG,S01963,partenza,"(-5,-1]",1,0,1
2026-02,REG,S01963,partenza,"(0,1]",1,1,0
2026-02,REG,S01963,partenza,"(1,5]",2,4,0
2026-02,REG,S02001,arrivo,"(-10,-5]",2,0,13
2026-02,REG,S02001,arrivo,"(-15,-10]",1,0,12
2026-02,REG,S02001,arrivo,"(-5,-1]",16,0,37
2026-02,REG,S02001,arrivo,"(0,1]",1,1,0
2026-02,REG,S02001,arrivo,"(1,5]",3,9,0
2026-02,REG,S02001,arrivo,"(15,30]",1,21,0
2026-02,REG,S02001,arrivo,"(30,60]",1,32,0
2026-02,REG,S02001,arrivo,"(5,10]",1,6,0
2026-02,REG,S02001,partenza,"(-1,0]",1,0,0
2026-02,REG,S02001,partenza,"(-10,-5]",1,0,7
2026-02,REG,S02001,partenza,"(-5,-1]",7,0,19
2026-02,REG,S02001,partenza,"(0,1]",6,6,0
2026-02,REG,S02001,partenza,"(1,5]",8,26,0
2026-02,REG,S02001,partenza,"(10,15]",3,36,0
2026-02,REG,S02001,partenza,"(15,30]",1,24,0
2026-02,REG,S02001,partenza,"(30,60]",1,34,0
2026-02,REG,S02001,partenza,"(5,10]",1,8,0
2026-02,REG,S02011,arrivo,"(-1,0]",1,0,0
2026-02,REG,S02011,arrivo,"(-5,-1]",4,0,7
2026-02,REG,S02011,arrivo,"(0,1]",2,2,0
2026-02,REG,S02011,arrivo,"(1,5]",1,5,0
2026-02,REG,S02011,partenza,"(-10,-5]",1,0,9
2026-02,REG,S02011,partenza,"(0,1]",1,1,0
2026-02,REG,S02011,partenza,"(1,5]",3,9,0
2026-02,REG,S02011,partenza,"(15,30]",1,29,0
2026-02,REG,S02011,partenza,"(5,10]",1,10,0
2026-02,REG,S02026,arrivo,"(-1,0]",1,0,0
2026-02,REG,S02026,arrivo,"(-10,-5]",3,0,18
2026-02,REG,S02026,arrivo,"(-30,-15]",1,0,17
2026-02,REG,S02026,arrivo,"(-5,-1]",16,0,46
2026-02,REG,S02026,arrivo,"(0,1]",2,2,0
2026-02,REG,S02026,arrivo,"(1,5]",2,7,0
2026-02,REG,S02026,arrivo,"(10,15]",2,23,0
2026-02,REG,S02026,arrivo,"(15,30]",1,21,0
2026-02,REG,S02026,arrivo,"(30,60]",1,34,0
2026-02,REG,S02026,arrivo,"(5,10]",2,15,0
2026-02,REG,S02026,partenza,"(-1,0]",4,0,0
2026-02,REG,S02026,partenza,"(-10,-5]",4,0,27
2026-02,REG,S02026,partenza,"(-15,-10]",1,0,13
2026-02,REG,S02026,partenza,"(-5,-1]",12,0,22
2026-02,REG,S02026,partenza,"(0,1]",2,2,0
2026-02,REG,S02026,partenza,"(1,5]",6,19,0
2026-02,REG,S02026,partenza,"(15,30]",1,18,0
2026-02,REG,S02026,partenza,"(30,60]",3,130,0
2026-02,REG,S02026,partenza,"(5,10]",2,12,0
2026-02,REG,S02038,arrivo,"(-1,0]",1,0,0
2026-02,REG,S02038,arrivo,"(-5,-1]",7,0,16
2026-02,REG,S02038,arrivo,"(0,1]",2,2,0
2026-02,REG,S02038,arrivo,"(1,5]",4,13,0
2026-02,REG,S02038,arrivo,"(15,30]",1,18,0
2026-02,REG,S02038,arrivo,"(30,60]",1,33,0
2026-02,REG,S02038,arrivo,"(5,10]",2,12,0
2026-02,REG,S02038,partenza,"(-1,0]",2,0,0
2026-02,REG,S02038,partenza,"(-10,-5]",1,0,7
2026-02,REG,S02038,partenza,"(-5,-1]",8,0,23
2026-02,REG,S02038,partenza,"(0,1]",3,3,0
2026-02,REG,S02038,partenza,"(1,5]",2,10,0
2026-02,REG,S02038,partenza,"(10,15]",2,23,0
2026-02,REG,S02038,partenza,"(15,30]",1,21,0
2026-02,REG,S02038,partenza,"(30,60]",1,35,0
2026-02,REG,S02038,partenza,"(5,10]",1,6,0
2026-02,REG,S02044,arrivo,"(-1,0]",1,0,0
2026-02,REG,S02044,partenza,"(-1,0]",1,0,0
2026-02,REG,S02049,arrivo,"(-1,0]",1,0,0
2026-02,REG,S02049,partenza,"(-5,-1]",1,0,3
2026-02,REG,S02114,arrivo,"(0,1]",1,1,0
2026-02,REG,S02114,arrivo,"(1,5]",3,9,0
2026-02,REG,S02114,arrivo,"(15,30]",1,29,0
2026-02,REG,S02114,partenza,"(-1,0]",1,0,0
2026-02,REG,S02114,partenza,"(-5,-1]",4,0,7
2026-02,REG,S02114,partenza,"(0,1]",2,2,0
2026-02,REG,S02114,partenza,"(1,5]",1,4,0
2026-02,REG,S02140,arrivo,"(-10,-5]",3,0,15
2026-02,REG,S02140,arrivo,"(-5,-1]",4,0,12
2026-02,REG,S02140,arrivo,"(0,1]",1,1,0
2026-02,REG,S02140,arrivo,"(1,5]",1,4,0
2026-02,REG,S02140,arrivo,"(5,10]",1,10,0
2026-02,REG,S02140,partenza,"(-1,0]",1,0,0
2026-02,REG,S02140,partenza,"(-5,-1]",7,0,15
2026-02,REG,S02140,partenza,"(0,1]",1,1,0
2026-02,REG,S02140,partenza,"(1,5]",1,4,0
2026-02,REG,S02216,arrivo,"(-1,0]",2,0,0
2026-02,REG,S02216,arrivo,"(-5,-1]",4,0,4
2026-02,REG,S02216,arrivo,"(0,1]",4,4,0
2026-02,REG,S02216,arrivo,"(1,5]",6,16,0
2026-02,REG,S02216,arrivo,"(10,15]",3,36,0
2026-02,REG,S02216,arrivo,"(5,10]",1,8,0
2026-02,REG,S02216,partenza,"(-5,-1]",12,0,25
2026-02,REG,S02216,partenza,"(0,1]",2,2,0
2026-02,REG,S02216,partenza,"(1,5]",6,15,0
2026-02,REG,S02216,partenza,"(30,60]",1,47,0
2026-02,REG,S02216,partenza,"(5,10]",1,6,0
2026-02,REG,S02314,arrivo,"(-5,-1]",1,0,1
2026-02,REG,S02314,arrivo,"(1,5]",1,4,0
2026-02,REG,S02314,partenza,"(0,1]",1,1,0
2026-02,REG,S02314,partenza,"(5,10]",1,7,0
2026-02,REG,S02336,arrivo,"(-1,0]",1,0,0
2026-02,REG,S02336,arrivo,"(-15,-10]",1,0,11
2026-02,REG,S02336,arrivo,"(-5,-1]",8,0,12
2026-02,REG,S02336,arrivo,"(0,1]",4,4,0
2026-02,REG,S02336,arrivo,"(1,5]",7,17,0
2026-02,REG,S02336,arrivo,"(10,15]",1,11,0
2026-02,REG,S02336,arrivo,"(5,10]",1,6,0
2026-02,REG,S02336,partenza,"(-1,0]",3,0,0
2026-02,REG,S02336,partenza,"(-10,-5]",3,0,15
2026-02,REG,S02336,partenza,"(-5,-1]",10,0,22
2026-02,REG,S02336,partenza,"(0,1]",2,2,0
2026-02,REG,S02336,partenza,"(1,5]",2,6,0
2026-02,REG,S02336,partenza,"(5,10]",1,6,0
2026-02,REG,S02340,arrivo,"(-5,-1]",4,0,6
2026-02,REG,S02340,arrivo,"(0,1]",1,1,0
2026-02,REG,S02340,arrivo,"(1,5]",1,3,0
2026-02,REG,S02340,partenza,"(-5,-1]",3,0,5
2026-02,REG,S02340,partenza,"(1,5]",3,7,0
2026-02,REG,S02349,arrivo,"(-1,0]",2,0,0
2026-02,REG,S02349,arrivo,"(-5,-1]",11,0,19
2026-02,REG,S02349,arrivo,"(1,5]",1,3,0
2026-02,REG,S02349,partenza,"(-10,-5]",1,0,5
2026-02,REG,S02349,partenza,"(-5,-1]",12,0,39
2026-02,REG,S02349,partenza,"(0,1]",1,1,0
2026-02,REG,S02366,arrivo,"(-1,0]",1,0,0
2026-02,REG,S02366,arrivo,"(-5,-1]",1,0,4
2026-02,REG,S02366,partenza,"(-5,-1]",2,0,7
2026-02,REG,S02430,arrivo,"(-1,0]",6,0,0
2026-02,REG,S02430,arrivo,"(-10,-5]",10,0,60
2026-02,REG,S02430,arrivo,"(-15,-10]",1,0,13
2026-02,REG,S02430,arrivo,"(-5,-1]",26,0,65
2026-02,REG,S02430,arrivo,"(0,1]",7,7,0
2026-02,REG,S02430,arrivo,"(1,5]",18,58,0
2026-02,REG,S02430,arrivo,"(10,15]",1,13,0
2026-02,REG,S02430,arrivo,"(15,30]",2,55,0
2026-02,REG,S02430,arrivo,"(30,60]",2,93,0
2026-02,REG,S02430,arrivo,"(5,10]",5,33,0
2026-02,REG,S02430,partenza,"(-1,0]",3,0,0
2026-02,REG,S02430,partenza,"(-10,-5]",1,0,6
2026-02,REG,S02430,partenza,"(-15,-10]",1,0,12
2026-02,REG,S02430,partenza,"(-30,-15]",1,0,17
2026-02,REG,S02430,partenza,"(-5,-1]",28,0,63
2026-02,REG,S02430,partenza,"(0,1]",5,5,0
2026-02,REG,S02430,partenza,"(1,5]",23,78,0
2026-02,REG,S02430,partenza,"(10,15]",1,11,0
2026-02,REG,S02430,partenza,"(15,30]",6,119,0
2026-02,REG,S02430,partenza,"(30,60]",1,38,0
2026-02,REG,S02430,partenza,"(5,10]",8,61,0
2026-02,REG,S02446,arrivo,"(-1,0]",2,0,0
2026-02,REG,S02446,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S02446,arrivo,"(-5,-1]",11,0,28
2026-02,REG,S02446,arrivo,"(0,1]",1,1,0
2026-02,REG,S02446,arrivo,"(1,5]",4,10,0
2026-02,REG,S02446,arrivo,"(10,15]",1,13,0
2026-02,REG,S02446,arrivo,"(5,10]",2,17,0
2026-02,REG,S02446,partenza,"(-1,0]",1,0,0
2026-02,REG,S02446,partenza,"(-10,-5]",3,0,15
2026-02,REG,S02446,partenza,"(-5,-1]",12,0,26
2026-02,REG,S02446,partenza,"(0,1]",1,1,0
2026-02,REG,S02446,partenza,"(1,5]",1,3,0
2026-02,REG,S02446,partenza,"(10,15]",1,12,0
2026-02,REG,S02446,partenza,"(15,30]",1,19,0
2026-02,REG,S02446,partenza,"(5,10]",1,10,0
2026-02,REG,S02520,arrivo,"(-1,0]",2,0,0
2026-02,REG,S02520,arrivo,"(-10,-5]",4,0,22
2026-02,REG,S02520,arrivo,"(-5,-1]",18,0,38
2026-02,REG,S02520,arrivo,"(0,1]",3,3,0
2026-02,REG,S02520,arrivo,"(1,5]",3,12,0
2026-02,REG,S02520,arrivo,"(15,30]",1,17,0
2026-02,REG,S02520,arrivo,"(5,10]",2,17,0
2026-02,REG,S02520,partenza,"(-1,0]",4,0,0
2026-02,REG,S02520,partenza,"(-5,-1]",14,0,29
2026-02,REG,S02520,partenza,"(0,1]",4,4,0
2026-02,REG,S02520,partenza,"(1,5]",11,38,0
2026-02,REG,S02520,partenza,"(5,10]",3,23,0
